Animal,Corte,Grupo,Region,Foreground.pixels.by.hull.area,Hull.Area,Diameter.of.Bounding.Circle,Mean.Radius,Cell.Area,Cell.Perimeter,Solidity,Round,Circularity,Hull.void.area,Branches,Junctions,End.point.voxels,Triple.points,Quadruple.points,Average.branch.length,Maximum.branch.length,D,Lacunarity
AL2,4,AL,CA3,0.7497,907,53.3385,22.2715,680,147.095,0.691,0.386,0.395,227,3,1,3,1,0,19.071,45.971,629,560
AL2,4,AL,CA3,0.5262,2117,59.8968,27.9978,1114,347.446,0.501,0.763,0.116,1003,15,7,7,5,2,13.073,35.385,1196,1331
AL2,4,AL,CA3,0.5655,3105,91.2414,37.2473,1756,385.245,0.543,0.662,0.149,1349,19,9,11,9,0,12.336,23.556,1009,1582
AL2,4,AL,CA3,0.4149,2955,80.9224,37.4193,1226,301.99,0.396,0.922,0.169,1729,7,3,5,3,0,21.816,44.314,83,1249
AL2,4,AL,CA3,0.8569,1447,61.624,28.371,1240,174.995,0.804,0.562,0.509,207,3,1,3,1,0,24.957,38.142,1267,509
AL2,4,AL,CA3,0.9801,552,34.517,16.082,541,100.225,0.881,0.708,0.677,11,1,0,2,0,0,32.728,32.728,1086,610
AL2,4,AL,CA3,0.8136,1218,57.2014,24.8238,991,168.752,0.758,0.559,0.437,227,3,1,3,1,0,25.485,41.971,1130,610
AL2,1,AL,GD,1.0389,360,24.3146,11.1401,374,74.083,0.923,0.876,0.856,-14,1,0,2,0,0,5.828,5.828,1262,150
AL2,1,AL,GD,1.0064,778,36.6504,16.5953,783,109.397,0.927,0.79,0.822,-5,3,1,3,1,0,13.128,22.728,1620,144
AL2,1,AL,GD,0.6384,1554,77.2334,31.6741,992,232.149,0.595,0.34,0.231,562,5,2,4,2,0,23.576,63.012,363,1513
AL2,1,AL,GD,0.4713,2875,81.7573,36.7684,1355,359.789,0.449,0.829,0.132,1520,14,7,6,6,1,15.224,53.863,288,1612
AL2,1,AL,GD,0.6663,1891,66.4003,29.3508,1260,285.848,0.631,0.673,0.194,631,11,5,7,5,0,15.485,40.87,1129,1205
AL2,1,AL,GD,0.5476,1470,58.7282,26.0998,805,227.907,0.515,0.617,0.195,665,8,3,6,2,1,16.311,39.819,830,1492
AL2,1,AL,GD,0.717,530,35.2278,15.3521,380,109.154,0.648,0.417,0.401,150,1,0,2,0,0,44.799,44.799,228,271
AL2,1,AL,GD,0.5031,2429,75.5058,34.1062,1222,367.831,0.477,0.379,0.113,1207,17,8,10,8,0,12.205,34.385,628,1562
AL2,1,AL,GD,0.7042,754,49.4773,20.5609,531,169.966,0.642,0.338,0.231,223,5,2,4,2,0,16.085,26.556,458,580
AL2,1,AL,GD,0.9748,596,47.8853,17.9069,581,114.468,0.874,0.373,0.557,15,1,0,2,0,0,46.284,46.284,1073,393
AL2,1,AL,GD,0.7992,1330,65.192,26.6647,1063,176.995,0.746,0.336,0.426,267,3,1,3,1,0,22.681,45.556,1278,308
AL2,1,AL,GD,0.7782,1118,50.3255,22.844,870,153.238,0.725,0.621,0.466,248,3,1,3,1,0,24.176,31.728,914,834
AL2,1,AL,GD,0.5898,2077,76.1577,30.0352,1225,295.605,0.559,0.488,0.176,852,10,4,7,3,1,16.012,41.971,1055,923
AL2,1,AL,GD,0.9932,443,28.3045,13.0949,440,85.841,0.893,0.667,0.75,3,1,0,2,0,0,20.899,20.899,1240,106
AL2,1,AL,GD,0.9512,430,38.0263,14.5768,409,96.569,0.839,0.411,0.551,21,3,1,3,1,0,15.438,19.828,1316,304
AL2,2,AL,GD,0.4769,3338,82.6336,39.8358,1592,449.612,0.458,0.63,0.099,1746,20,8,13,5,3,14.334,48.77,983,1330
AL2,2,AL,GD,0.8107,840,45.5412,20.1309,681,152.995,0.745,0.446,0.366,159,7,3,5,3,0,11.622,18.485,1353,635
AL2,2,AL,GD,0.4452,2006,88.2326,35.5288,893,388.416,0.418,0.365,0.074,1113,17,8,10,8,0,12.598,24.971,770,1385
AL2,2,AL,GD,0.5481,2890,85.44,34.1591,1584,325.647,0.525,0.724,0.188,1306,11,5,7,5,0,17.806,41.627,702,1628
AL2,2,AL,GD,0.477,2132,66.5178,30.8638,1017,342.032,0.453,0.659,0.109,1115,18,9,8,8,1,10.839,38.142,498,1043
AL2,2,AL,GD,0.8539,534,39.6232,16.3368,456,109.983,0.764,0.457,0.474,78,5,2,4,2,0,8.994,18.485,735,282
AL2,2,AL,GD,0.7722,597,35.7351,15.5402,461,115.882,0.697,0.698,0.431,136,5,2,4,2,0,11.277,19.071,338,684
AL2,2,AL,GD,0.4066,1547,59.7919,27.6873,629,242.635,0.382,0.614,0.134,918,8,3,6,2,1,15.819,30.799,319,1409
AL2,2,AL,GD,0.6831,1300,52.7809,24.0415,888,201.421,0.637,0.892,0.275,412,9,4,6,4,0,13.201,34.556,930,1128
AL2,2,AL,GD,0.6209,1688,79.8123,30.6857,1048,264.877,0.581,0.315,0.188,640,14,7,6,6,1,11.934,52.87,599,1304
AL2,2,AL,GD,0.9049,547,33.4215,14.3558,495,100.569,0.823,0.844,0.615,52,3,1,3,1,0,9.6,19.142,444,405
AL2,2,AL,GD,1.0441,589,31.0656,14.0655,615,93.255,0.954,0.781,0.889,-26,1,0,2,0,0,6.414,6.414,1555,46
AL2,2,AL,GD,1.0019,516,29.8329,13.5767,517,90.083,0.917,0.757,0.801,-1,3,1,3,1,0,10.128,13.071,1609,15
AL2,2,AL,GD,0.8832,1096,47.6726,21.1559,968,144.51,0.821,0.617,0.582,128,3,1,3,1,0,20.095,23.971,1097,750
AL2,2,AL,GD,0.9919,493,31.7805,13.8357,489,90.083,0.895,0.654,0.757,4,1,0,2,0,0,20.485,20.485,1638,49
AL2,3,AL,GD,0.4895,2662,77.7818,36.6252,1303,319.446,0.466,0.46,0.16,1359,8,3,6,2,1,22.155,56.698,507,1347
AL2,3,AL,GD,0.6944,720,39.2354,17.5164,500,141.095,0.63,0.667,0.316,220,8,3,6,2,1,10.449,18.728,593,1390
AL2,3,AL,GD,0.8373,424,32.5576,13.3733,355,94.468,0.74,0.434,0.5,69,5,2,4,2,0,9.146,14.657,1161,581
AL2,3,AL,GD,0.6448,1996,58.9458,26.8742,1287,354.517,0.613,0.841,0.129,709,18,9,8,8,1,11.796,25.556,1568,406
AL2,3,AL,GD,0.6353,1582,59.1309,25.8006,1005,306.718,0.598,0.946,0.134,577,12,6,6,6,0,14.675,36.142,1045,1154
AL2,3,AL,GD,0.6652,1135,62.7694,25.6623,755,177.48,0.614,0.365,0.301,380,7,3,5,3,0,13.263,26.799,408,1001
AL2,3,AL,GD,0.6576,809,46.0497,21.3763,532,149.338,0.6,0.485,0.3,277,7,3,5,3,0,10.81,34.799,584,1181
AL2,3,AL,GD,0.6398,1127,50.2494,22.1731,721,231.563,0.593,0.722,0.169,406,10,4,7,3,1,13.906,26.437,775,1509
AL2,3,AL,GD,0.6322,1501,59.6509,26.5392,949,211.765,0.592,0.461,0.266,552,4,1,4,0,1,25.58,56.456,550,986
AL2,3,AL,GD,1.034,735,35.9242,16.2575,760,106.326,0.953,0.851,0.845,-25,1,0,2,0,0,16.899,16.899,1644,60
AL2,3,AL,GD,0.5387,1604,57.1121,27.18,864,211.037,0.507,0.622,0.244,740,11,5,7,5,0,12.324,26.657,684,1597
AL2,3,AL,GD,0.794,364,30.6757,13.6571,289,86.912,0.699,0.587,0.481,75,5,2,4,2,0,8.511,23.485,112,726
AL2,3,AL,GD,0.7798,595,36.2423,15.7593,464,110.953,0.708,0.651,0.474,131,3,1,3,1,0,15.647,19.728,453,846
AL2,3,AL,GD,0.6348,1829,61.7044,26.7827,1161,246.049,0.601,0.582,0.241,668,15,7,9,7,0,9.148,17.314,883,1090
AL2,3,AL,GD,0.4788,1698,65.773,28.7566,813,307.446,0.449,0.528,0.108,885,16,7,10,6,1,10.307,16.314,229,1530
AL2,4,AL,GD,0.4878,2095,75.4321,31.0895,1022,326.919,0.462,0.564,0.12,1073,12,5,8,4,1,14.438,31.385,810,1181
AL2,4,AL,GD,0.5032,2675,81.6149,37.1627,1346,377.103,0.479,0.522,0.119,1329,17,7,11,5,2,13.378,28.314,990,1092
AL2,4,AL,GD,0.9376,465,28.652,13.0733,436,106.125,0.84,0.823,0.486,29,5,2,4,2,0,8.974,13.899,985,400
AL2,4,AL,GD,0.8842,838,55.0273,23.1078,741,142.468,0.806,0.331,0.459,97,1,0,2,0,0,58.87,58.87,998,230
AL2,4,AL,GD,0.5802,748,44.296,18.3593,434,148.309,0.529,0.501,0.248,314,3,1,3,1,0,21.947,32.456,146,1708
AL2,4,AL,GD,0.745,698,43.2897,18.7255,520,142.167,0.677,0.578,0.323,178,7,3,5,3,0,10.455,24.728,1029,497
AL2,4,AL,GD,0.8794,564,35.805,15.0343,496,104.811,0.795,0.55,0.567,68,3,1,3,1,0,11.933,21.485,895,426
AL2,4,AL,GD,0.477,2893,86.0233,37.0734,1381,373.931,0.455,0.528,0.124,1512,18,9,9,9,0,12.649,31.385,613,1650
AL2,4,AL,GD,1.0105,573,30.202,14.4985,579,94.083,0.926,0.911,0.822,-6,3,1,3,1,0,7.771,9.657,1368,134
AL2,4,AL,GD,0.5919,1387,62.6546,26.2619,821,269.605,0.554,0.393,0.142,566,13,6,7,5,1,11.635,35.385,767,980
AL2,4,AL,GD,0.7146,834,44.9444,19.7154,596,175.865,0.664,0.548,0.242,238,10,4,7,3,1,9.418,17.485,1113,656
AL2,4,AL,GD,0.723,906,49.679,20.5753,655,189.037,0.664,0.543,0.23,251,7,3,5,3,0,14.534,27.728,810,689
AL2,4,AL,GD,0.4812,1733,62.463,28.4985,834,318.818,0.454,0.549,0.103,899,16,7,10,6,1,10.338,33.728,699,1136
AL2,4,AL,GD,0.6156,2149,76.4199,31.8409,1323,413.529,0.582,0.519,0.097,826,33,18,11,17,1,8.639,26.899,1159,1268
AL2,4,AL,GD,0.6425,1435,74.0675,31.0301,922,308.291,0.601,0.278,0.122,513,13,6,7,3,2,13.586,51.971,1183,233
AL3,1,AL,CA1,0.5083,1918,63.6341,28.6757,975,294.576,0.482,0.696,0.141,943,15,7,8,6,1,12.459,34.385,500,1769
AL3,1,AL,CA1,0.5891,1032,52.8394,22.6231,608,170.066,0.545,0.499,0.264,424,7,3,5,3,0,12.336,26.314,147,1552
AL3,1,AL,CA1,0.492,1561,62.3668,29.4198,768,256.191,0.462,0.58,0.147,793,7,3,5,3,0,18.767,46.456,483,1671
AL3,1,AL,CA1,0.5377,1817,90.1388,34.5763,977,288.617,0.501,0.397,0.147,840,7,3,5,3,0,20.373,50.355,109,1775
AL3,1,AL,CA1,0.6491,1083,52.8915,24.7011,703,187.522,0.599,0.519,0.251,380,8,3,6,2,1,12.791,25.556,316,1600
AL3,1,AL,CA1,0.6145,1839,65.4196,29.3604,1130,265.404,0.58,0.649,0.202,709,15,7,9,7,0,11.149,19.971,936,1258
AL3,1,AL,CA1,0.5952,1255,63.5295,26.692,747,219.865,0.553,0.43,0.194,508,16,8,8,8,0,8.827,17.314,486,1262
AL3,1,AL,CA1,0.683,1243,64.0703,27.7757,849,265.806,0.624,0.342,0.151,394,14,7,7,7,0,10.152,15.899,700,701
AL3,1,AL,CA1,0.478,1297,48.5412,22.3349,620,222.693,0.448,0.651,0.157,677,11,5,6,4,1,11.603,17.485,190,1050
AL3,1,AL,CA1,0.5498,884,44.696,19.9893,486,172.066,0.504,0.917,0.206,398,8,4,4,4,0,12.398,21.899,102,1371
AL3,1,AL,CA1,0.924,645,37.3908,16.8341,596,111.64,0.844,0.617,0.601,49,3,1,3,1,0,16.047,22.657,1253,157
AL3,1,AL,CA1,0.8126,843,46.0163,19.3587,685,134.953,0.747,0.628,0.473,158,3,1,3,1,0,15.542,35.971,1137,651
AL3,1,AL,CA1,0.8062,738,40.7185,18.1936,595,142.267,0.74,0.602,0.369,143,3,1,3,1,0,18.98,33.799,1248,428
AL3,1,AL,CA1,0.8597,734,45.8039,19.2669,631,129.924,0.781,0.482,0.47,103,5,2,4,2,0,12.402,40.87,763,900
AL3,1,AL,CA1,0.6529,1481,57.7062,26.7194,967,225.078,0.612,0.604,0.24,514,12,5,7,3,2,10.063,24.071,767,1167
AL3,2,AL,CA1,0.424,3217,77.666,35.1407,1364,456.642,0.408,0.784,0.082,1853,28,13,15,11,2,10.166,29.556,892,1632
AL3,2,AL,CA1,0.4808,1899,62.586,28.1738,913,295.404,0.455,0.738,0.131,986,12,5,8,4,1,14.315,35.971,302,1731
AL3,2,AL,CA1,0.531,1808,64.0842,28.4707,960,304.233,0.5,0.513,0.13,848,16,7,10,6,1,11.063,26.728,511,1278
AL3,2,AL,CA1,0.5338,1774,74.4312,29.9643,947,246.735,0.499,0.443,0.195,827,5,2,4,2,0,23.997,36.314,659,1214
AL3,2,AL,CA1,0.6934,1174,63.4037,27.5969,814,212.35,0.64,0.337,0.227,360,12,5,8,4,1,10.062,15.657,821,849
AL3,2,AL,CA1,0.7865,890,42.0595,18.3216,700,148.652,0.725,0.735,0.398,190,7,3,5,3,0,11.494,18.657,985,943
AL3,2,AL,CA1,0.5871,1245,61.5589,26.798,731,208.794,0.549,0.444,0.211,514,10,4,7,3,1,12.112,24.893,466,1096
AL3,2,AL,CA1,0.72,600,37.1693,17.3063,432,115.539,0.655,0.576,0.407,168,3,1,3,1,0,15.209,21.657,300,681
AL3,2,AL,CA1,0.4888,2320,77.1298,32.7524,1134,451.37,0.465,0.454,0.07,1186,35,17,16,14,3,8.353,16.243,1229,1566
AL3,2,AL,CA1,0.5539,825,44.2832,18.921,457,162.066,0.512,0.704,0.219,368,5,2,4,2,0,17.251,20.971,169,1247
AL3,2,AL,CA1,0.5702,1189,56.9856,25.6078,678,202.551,0.525,0.402,0.208,511,7,3,5,3,0,14.549,24.899,164,1361
AL3,2,AL,CA1,0.4735,2507,76.5885,32.7876,1187,380.073,0.452,0.839,0.103,1320,23,10,13,7,3,9.69,28.071,628,1498
AL3,2,AL,CA1,0.9188,591,33.3046,14.903,543,109.74,0.841,0.698,0.567,48,3,1,3,1,0,17.566,21.314,1154,220
AL3,2,AL,CA1,0.7186,970,60.208,23.2719,697,171.823,0.661,0.403,0.297,273,5,2,4,2,0,17.223,29.071,809,564
AL3,2,AL,CA1,0.6733,753,38.478,17.5174,507,142.167,0.621,0.864,0.315,246,10,4,7,3,1,8.274,15.899,618,1267
AL3,3,AL,CA1,1.0035,286,26.9258,11.4734,287,72.669,0.872,0.575,0.683,-1,1,0,2,0,0,24.314,24.314,412,409
AL3,3,AL,CA1,0.6076,1180,57.8705,24.1026,717,247.605,0.566,0.42,0.147,463,16,7,9,6,0,10.112,19.485,792,1125
AL3,3,AL,CA1,0.5537,1844,68.6003,29.419,1021,361.487,0.521,0.49,0.098,823,25,11,15,9,2,8.26,15.728,705,1196
AL3,3,AL,CA1,0.4925,2942,91.8331,38.9463,1449,517.997,0.468,0.351,0.068,1493,29,15,12,14,1,11.18,29.385,714,1479
AL3,3,AL,CA1,0.5645,636,40.6395,19.0469,359,142.066,0.51,0.773,0.224,277,9,4,6,4,0,8.289,21.485,55,1176
AL3,3,AL,CA1,0.5417,696,48.1664,19.9319,377,167.622,0.487,0.405,0.169,319,11,5,7,5,0,7.986,16.071,170,921
AL3,3,AL,CA1,0.5684,1374,58.5247,26.9302,781,222.593,0.528,0.451,0.198,593,12,5,7,3,2,11.779,22.314,253,1631
AL3,3,AL,CA1,0.5665,669,39.9957,17.6971,379,156.409,0.515,0.395,0.195,290,11,5,6,4,1,7.427,20.728,103,1046
AL3,3,AL,CA1,0.4924,1182,54.3776,25.5222,582,209.321,0.46,0.469,0.167,600,12,5,8,4,1,10.025,17.02,464,1131
AL3,3,AL,CA1,0.5285,3228,100.1326,48.4832,1706,367.831,0.504,0.624,0.158,1522,17,8,10,8,0,12.913,53.598,369,1794
AL3,3,AL,CA1,0.6576,1066,53.0094,23.322,701,183.823,0.613,0.583,0.261,365,9,4,6,4,0,10.925,27.314,1121,346
AL3,3,AL,CA1,0.7248,556,43.909,19.8809,403,127.924,0.64,0.325,0.309,153,9,4,6,4,0,8.289,14.899,119,1554
AL3,3,AL,CA1,0.8953,554,37.3638,17.0323,496,112.225,0.809,0.455,0.495,58,4,1,4,0,1,11.126,19.828,1549,231
AL3,3,AL,CA1,0.5059,1366,67.6018,27.3306,691,304.032,0.472,0.389,0.094,675,19,8,11,6,1,9.937,23.314,523,1602
AL3,3,AL,CA1,0.6925,1473,54.4578,25.2365,1020,179.137,0.65,0.554,0.399,453,5,2,4,2,0,18.962,24.142,737,1140
AL3,4,AL,CA1,0.5575,974,63.4114,26.2002,543,204.551,0.507,0.323,0.163,431,6,3,3,3,0,19.359,29.556,75,1443
AL3,4,AL,CA1,0.6,1200,54.7695,24.3786,720,186.066,0.559,0.413,0.261,480,9,4,6,4,0,10.879,21.243,349,885
AL3,4,AL,CA1,0.875,648,39.1152,17.5094,567,119.782,0.795,0.628,0.497,81,5,2,4,2,0,12.705,20.142,914,657
AL3,4,AL,CA1,0.4573,2832,110.8603,48.5379,1295,307.848,0.431,0.254,0.172,1537,7,3,5,3,0,22.944,42.113,74,1578
AL3,4,AL,CA1,0.6337,1772,64.6419,30.2962,1123,244.635,0.597,0.519,0.236,649,7,3,5,3,0,17.332,37.385,878,794
AL3,4,AL,CA1,0.4967,1222,60.1415,25.9584,607,220.007,0.461,0.511,0.158,615,11,5,7,5,0,10.998,32.385,36,1541
AL3,4,AL,CA1,0.529,1879,79.9062,35.1717,994,251.563,0.497,0.45,0.197,885,9,4,6,4,0,15.263,44.527,343,1121
AL3,4,AL,CA1,0.5317,1563,67.2681,29.5256,831,256.392,0.497,0.52,0.159,732,11,5,7,5,0,13.814,22.899,647,1635
AL3,4,AL,CA1,0.5338,1433,71.6938,28.5832,765,224.593,0.498,0.342,0.191,668,5,2,4,2,0,21.499,71.527,217,852
AL3,4,AL,CA1,0.8205,557,44.6542,18.0665,457,126.267,0.735,0.344,0.36,100,6,3,3,3,0,11.49,25.142,761,810
AL3,4,AL,CA1,0.667,985,48.4076,21.7964,657,195.765,0.619,0.643,0.215,328,10,5,5,5,0,10.367,17.728,431,1428
AL3,4,AL,CA1,0.688,891,46.0977,20.2361,613,168.108,0.633,0.566,0.273,278,11,5,7,5,0,9.205,17.485,432,1453
AL3,4,AL,CA1,0.6097,1071,52.5547,23.2635,653,229.664,0.566,0.492,0.156,418,15,7,9,7,0,8.537,16.899,638,588
AL3,4,AL,CA1,0.6245,530,35.7598,16.6627,331,144.167,0.565,0.83,0.2,199,6,2,5,1,1,12.517,21.728,80,1276
AL3,4,AL,CA1,0.6926,1633,61.1882,25.8025,1131,251.22,0.652,0.419,0.225,502,9,3,7,2,0,15.668,31.071,1412,638
AL3,1,AL,CA3,0.732,1582,67.3573,28.7917,1158,219.723,0.689,0.463,0.301,424,6,3,3,3,0,22.273,39.213,1047,582
AL3,1,AL,CA3,0.9439,659,45.4533,18.8366,622,117.539,0.86,0.458,0.566,37,1,0,2,0,0,47.87,47.87,1034,589
AL3,1,AL,CA3,0.7897,1008,55.4437,23.1747,796,177.966,0.727,0.447,0.316,212,7,3,5,3,0,13.569,30.971,781,1292
AL3,1,AL,CA3,0.4411,2471,128.8759,56.8183,1090,379.345,0.412,0.135,0.095,1381,14,5,10,3,1,14.804,44.792,44,1216
AL3,1,AL,CA3,0.634,1836,83.6002,34.6765,1164,343.688,0.594,0.334,0.124,672,18,8,11,7,1,11.046,25.142,1184,832
AL3,1,AL,CA3,0.5033,1647,65.0416,31.1547,829,229.907,0.472,0.471,0.197,818,7,3,5,3,0,16.796,33.971,615,998
AL3,1,AL,CA3,0.4944,2314,68.5607,30.0989,1144,380.073,0.47,0.618,0.1,1170,12,5,8,4,1,16.297,34.964,714,860
AL3,1,AL,CA3,0.8951,572,43.9318,17.268,512,120.853,0.796,0.451,0.441,60,3,1,3,1,0,16.623,28.971,294,1285
AL3,1,AL,CA3,1.0017,589,32.1339,14.9628,590,96.569,0.915,0.698,0.795,-1,1,0,2,0,0,23.314,23.314,859,508
AL3,1,AL,CA3,0.7721,759,39.6252,18.5193,586,132.752,0.707,0.683,0.418,173,7,3,5,3,0,10.194,16.657,1119,721
AL3,1,AL,CA3,0.4863,1277,53.6004,24.0998,621,235.321,0.454,0.552,0.141,656,9,4,6,4,0,12.784,29.485,266,1430
AL3,1,AL,CA3,0.8525,1071,41.0724,19.3838,913,195.279,0.796,0.786,0.301,158,9,4,6,4,0,10.557,20.485,1516,322
AL3,1,AL,CA3,0.8565,432,35.5106,14.8426,370,104.711,0.752,0.581,0.424,62,3,1,3,1,0,15.266,25.485,897,764
AL3,1,AL,CA3,0.7302,1386,64.1345,28.0172,1012,206.108,0.684,0.379,0.299,374,8,3,6,2,1,14.061,21.971,1172,496
AL3,1,AL,CA3,0.657,1697,59.5152,26.8236,1115,229.765,0.62,0.592,0.265,582,7,3,5,3,0,16.14,32.799,808,921
AL3,2,AL,CA3,0.9259,742,35.9528,16.837,687,122.125,0.854,0.811,0.579,55,9,4,6,4,0,8.787,14.071,1574,112
AL3,2,AL,CA3,0.8728,723,41.5933,18.1143,631,126.953,0.794,0.563,0.492,92,4,2,2,2,0,17.028,35.971,726,211
AL3,2,AL,CA3,0.9873,551,35.2278,14.197,544,99.397,0.898,0.677,0.692,7,3,1,2,0,1,10.738,17.728,1269,276
AL3,2,AL,CA3,1.0109,457,28.2184,12.6393,462,87.397,0.905,0.796,0.76,-5,1,0,2,0,0,20.728,20.728,983,358
AL3,2,AL,CA3,0.8425,527,37.7437,16.8288,444,103.841,0.754,0.39,0.517,83,3,1,3,1,0,14.714,25.899,378,317
AL3,2,AL,CA3,0.5437,3123,90.1388,37.2525,1698,556.666,0.521,0.536,0.069,1425,30,14,16,13,0,10.872,31.2,1333,738
AL3,2,AL,CA3,0.5152,1749,59.4938,28.5123,901,272.676,0.484,0.506,0.152,848,15,7,9,7,0,10.325,22.899,485,1761
AL3,2,AL,CA3,0.6545,1502,56.6814,26.0914,983,198.693,0.615,0.581,0.313,519,7,3,3,1,2,13.214,33.314,699,1340
AL3,2,AL,CA3,0.8649,518,30.338,13.8718,448,99.054,0.785,0.903,0.574,70,3,1,3,1,0,13.876,16.485,594,576
AL3,2,AL,CA3,1.0093,429,32.2648,13.2997,433,86.669,0.896,0.58,0.724,-4,1,0,2,0,0,23.243,23.243,1293,122
AL3,2,AL,CA3,0.9131,679,35.4683,15.8675,620,110.368,0.829,0.696,0.64,59,5,2,4,2,0,9.808,14.485,903,660
AL3,2,AL,CA3,0.6452,1260,55.0909,24.4603,813,206.35,0.599,0.531,0.24,447,9,4,6,4,0,12.063,24.971,436,1265
AL3,2,AL,CA3,0.6883,2047,63.6009,28.1807,1409,246.735,0.653,0.77,0.291,638,16,8,8,8,0,10.875,20.243,1286,844
AL3,2,AL,CA3,0.5405,3062,84.6368,36.3119,1655,433.529,0.518,0.599,0.111,1407,21,10,12,10,0,11.602,24.243,1141,1236
AL3,2,AL,CA3,0.4525,3224,87.9204,37.5865,1459,480.642,0.433,0.547,0.079,1765,26,11,16,8,3,10.733,17.485,604,1475
AL3,3,AL,CA3,0.5084,1306,72.9178,29.9469,664,227.137,0.469,0.382,0.162,642,5,2,4,2,0,22.114,35.385,162,1236
AL3,3,AL,CA3,0.7901,1634,60.8378,28.481,1291,197.037,0.744,0.659,0.418,343,5,2,4,2,0,20.079,27.556,1345,694
AL3,3,AL,CA3,0.6165,1442,65.1538,30.4781,889,228.877,0.579,0.393,0.213,553,8,3,6,2,1,16.206,30.961,935,755
AL3,3,AL,CA3,0.5509,1218,46.3855,22.0935,671,195.38,0.514,0.85,0.221,547,9,4,5,3,1,12.201,28.213,525,1156
AL3,3,AL,CA3,0.9607,560,34.1913,14.814,538,101.983,0.876,0.667,0.65,22,5,2,4,2,0,10.057,16.071,1484,109
AL3,3,AL,CA3,0.918,488,48.1664,18.6161,448,117.841,0.818,0.252,0.405,40,1,0,2,0,0,46.142,46.142,4,10
AL3,3,AL,CA3,0.87,831,37.2443,17.5598,723,122.711,0.803,0.72,0.603,108,5,2,4,2,0,11.857,17.314,1095,484
AL3,3,AL,CA3,0.5298,1612,69.3397,31.1494,854,251.078,0.497,0.429,0.17,758,8,3,6,2,1,17.281,32.314,468,1028
AL3,3,AL,CA3,0.6838,797,51.3517,22.6572,545,152.51,0.624,0.358,0.294,252,4,1,4,0,1,17.571,31.899,673,763
AL3,3,AL,CA3,0.567,1746,75.5381,31.041,990,263.907,0.531,0.373,0.179,756,9,4,6,4,0,14.941,36.627,524,955
AL3,3,AL,CA3,0.7912,1820,62.5573,29.1208,1440,215.765,0.747,0.881,0.389,380,9,4,6,4,0,12.646,30.627,1255,710
AL3,3,AL,CA3,0.6269,1300,64.1249,26.8245,815,196.309,0.582,0.553,0.266,485,7,3,5,3,0,14.583,31.899,346,1057
AL3,3,AL,CA3,0.792,923,55.3173,21.6924,731,146.368,0.73,0.464,0.429,192,5,2,4,2,0,14.574,25.142,1211,379
AL3,3,AL,CA3,0.8101,553,36.8782,16.0194,448,112.468,0.733,0.482,0.445,105,3,1,3,1,0,16.876,42.385,548,361
AL3,3,AL,CA3,0.5179,1929,82.0061,36.0269,999,314.132,0.487,0.281,0.127,930,15,7,9,7,0,11.135,26.142,581,814
AL3,4,AL,CA3,1.0045,444,27.3762,12.7928,446,83.012,0.907,0.7,0.813,-2,1,0,2,0,0,14.657,14.657,1258,79
AL3,4,AL,CA3,1.0403,770,33.2415,15.9619,801,104.569,0.962,0.939,0.921,-31,1,0,2,0,0,2.414,2.414,1681,62
AL3,4,AL,CA3,0.6502,1172,65.9469,27.996,762,200.108,0.601,0.353,0.239,410,7,3,5,3,0,15.52,19.142,424,1233
AL3,4,AL,CA3,0.799,791,42.6798,19.887,632,127.054,0.729,0.632,0.492,159,3,1,3,1,0,16.095,32.213,910,744
AL3,4,AL,CA3,0.5605,2382,77.8427,36.1098,1335,303.99,0.531,0.628,0.182,1047,15,7,9,7,0,11.85,27.314,446,1607
AL3,4,AL,CA3,0.8108,793,50.2195,19.5276,643,141.338,0.742,0.424,0.404,150,7,3,4,2,1,9.518,15.071,984,545
AL3,4,AL,CA3,0.8076,1076,58.3095,24.8675,869,155.196,0.748,0.384,0.453,207,1,0,2,0,0,68.042,68.042,1246,287
AL3,4,AL,CA3,0.9405,908,45.0999,19.8037,854,124.267,0.866,0.676,0.695,54,3,1,3,1,0,17.3,25.657,1206,394
AL3,4,AL,CA3,0.7603,1139,55.5698,22.2264,866,162.652,0.707,0.609,0.411,273,5,2,4,2,0,18.231,31.799,796,1453
AL3,4,AL,CA3,0.4907,1724,57.8014,25.8446,846,294.777,0.465,0.768,0.122,878,16,8,8,8,0,10.991,20.728,1035,1293
AL3,4,AL,CA3,0.8348,690,36.6023,16.8175,576,128.267,0.765,0.802,0.44,114,5,2,4,2,0,11.505,15.485,1167,614
AL3,4,AL,CA3,0.5032,1262,55.9464,24.5254,635,202.936,0.47,0.549,0.194,627,10,4,7,3,1,11.922,27.213,348,1514
AL3,4,AL,CA3,0.5657,1994,67.8926,30.5346,1128,294.475,0.535,0.686,0.163,866,13,5,9,3,2,13.254,32.042,977,1465
AL3,4,AL,CA3,0.743,930,44.9111,19.2361,691,145.823,0.688,0.623,0.408,239,7,3,5,3,0,11.553,21.828,677,1429
AL3,4,AL,CA3,0.6521,894,55.3263,20.9578,583,184.208,0.598,0.372,0.216,311,10,4,7,3,1,11.025,29.728,721,499
AL3,1,AL,GD,0.9061,479,46.4004,17.5977,434,112.953,0.794,0.289,0.427,45,3,1,3,1,0,16.371,30.627,291,921
AL3,1,AL,GD,0.5713,1999,69.3829,30.4929,1142,276.919,0.541,0.683,0.187,857,20,10,10,10,0,9.191,27.385,794,1570
